instrument,genre,file_name,split
guitar-el,jazz_blue,[gel][jaz_blu]1013__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0997__3,train
guitar-el,jazz_blue,235__[gel][nod][jaz_blu]0802__3,train
organ,jazz_blue,[org][jaz_blu]1112__2,train
organ,jazz_blue,[org][jaz_blu]1190__3,train
organ,jazz_blue,[org][jaz_blu]1070__2,train
organ,jazz_blue,[org][jaz_blu]1212__2,train
organ,jazz_blue,[org][jaz_blu]1231__1,train
organ,jazz_blue,[org][jaz_blu]1101__1,train
organ,jazz_blue,[org][jaz_blu]1270__2,train
organ,jazz_blue,[org][jaz_blu]1170__3,train
organ,jazz_blue,[org][jaz_blu]1183__3,train
organ,jazz_blue,[org][jaz_blu]1196__2,train
organ,jazz_blue,[org][jaz_blu]1213__3,train
organ,jazz_blue,001__[org][dru][jaz_blu]1123__1,train
organ,jazz_blue,[org][jaz_blu]1271__1,train
organ,jazz_blue,110__[org][dru][jaz_blu]1117__1,train
organ,jazz_blue,[org][jaz_blu]1174__1,train
organ,jazz_blue,[org][jaz_blu]1073__1,train
organ,jazz_blue,079__[org][dru][jaz_blu]1122__1,train
organ,jazz_blue,238__[org][dru][jaz_blu]1125__3,train
organ,jazz_blue,[org][jaz_blu]1154__2,train
organ,jazz_blue,[org][jaz_blu]1213__2,train
organ,jazz_blue,[org][jaz_blu]1066__1,train
organ,jazz_blue,[org][jaz_blu]1179__1,train
organ,jazz_blue,[org][jaz_blu]1202__1,train
organ,jazz_blue,[org][jaz_blu]1072__1,train
organ,jazz_blue,[org][jaz_blu]1269__3,train
organ,jazz_blue,[org][jaz_blu]1074__2,train
organ,jazz_blue,[org][jaz_blu]1164__2,train
organ,jazz_blue,[org][jaz_blu]1070__3,train
organ,jazz_blue,[org][jaz_blu]1200__3,train
organ,jazz_blue,[org][jaz_blu]1154__1,train
organ,jazz_blue,[org][jaz_blu]1112__3,train
organ,jazz_blue,[org][jaz_blu]1189__2,train
organ,jazz_blue,[org][jaz_blu]1112__1,train
organ,jazz_blue,[org][jaz_blu]1169__3,train
organ,jazz_blue,[org][jaz_blu]1072__2,train
organ,jazz_blue,[org][jaz_blu]1041__1,train
organ,jazz_blue,[org][jaz_blu]1188__1,train
organ,jazz_blue,[org][jaz_blu]1092__3,train
organ,jazz_blue,[org][jaz_blu]1158__3,train
organ,jazz_blue,[org][jaz_blu]1044__1,train
organ,jazz_blue,001__[org][dru][jaz_blu]1123__3,train
organ,jazz_blue,[org][jaz_blu]1191__2,train
organ,jazz_blue,[org][jaz_blu]1155__2,train
organ,jazz_blue,[org][jaz_blu]1067__1,train
organ,jazz_blue,[org][jaz_blu]1042__2,train
organ,jazz_blue,[org][jaz_blu]1194__3,train
organ,jazz_blue,[org][jaz_blu]1192__2,train
organ,jazz_blue,[org][jaz_blu]1074__3,train
organ,jazz_blue,[org][jaz_blu]1078__2,train
organ,jazz_blue,[org][jaz_blu]1049__1,train
organ,jazz_blue,[org][jaz_blu]1054__2,train
organ,jazz_blue,[org][jaz_blu]1039__2,train
organ,jazz_blue,238__[org][dru][jaz_blu]1125__1,train
organ,jazz_blue,[org][jaz_blu]1190__1,train
organ,jazz_blue,[org][jaz_blu]1164__1,train
organ,jazz_blue,[org][jaz_blu]1212__3,train
organ,jazz_blue,[org][jaz_blu]1208__3,train
organ,jazz_blue,[org][jaz_blu]1277__1,train
organ,jazz_blue,[org][jaz_blu]1176__1,train
organ,jazz_blue,[org][jaz_blu]1113__2,train
organ,jazz_blue,[org][jaz_blu]1153__2,train
organ,jazz_blue,[org][jaz_blu]1047__2,train
organ,jazz_blue,[org][jaz_blu]1231__2,train
organ,jazz_blue,[org][jaz_blu]1097__2,train
organ,jazz_blue,[org][jaz_blu]1082__3,train
organ,jazz_blue,[org][jaz_blu]1100__1,train
organ,jazz_blue,[org][jaz_blu]1175__2,train
organ,jazz_blue,[org][jaz_blu]1078__1,train
organ,jazz_blue,[org][jaz_blu]1100__3,train
organ,jazz_blue,[org][jaz_blu]1205__3,train
organ,jazz_blue,[org][jaz_blu]1173__3,train
organ,jazz_blue,[org][jaz_blu]1090__2,train
organ,jazz_blue,[org][jaz_blu]1104__1,train
organ,jazz_blue,[org][jaz_blu]1251__2,train
organ,jazz_blue,[org][jaz_blu]1044__2,train
organ,jazz_blue,[org][jaz_blu]1185__3,train
organ,jazz_blue,[org][jaz_blu]1044__3,train
organ,jazz_blue,[org][jaz_blu]1109__2,train
organ,jazz_blue,[org][jaz_blu]1047__3,train
organ,jazz_blue,[org][jaz_blu]1198__1,train
organ,jazz_blue,[org][jaz_blu]1051__2,train
organ,jazz_blue,[org][jaz_blu]1159__3,train
organ,jazz_blue,[org][jaz_blu]1211__1,train
organ,jazz_blue,[org][jaz_blu]1204__2,train
organ,jazz_blue,[org][jaz_blu]1213__1,train
organ,jazz_blue,[org][jaz_blu]1210__2,train
organ,jazz_blue,[org][jaz_blu]1197__1,train
organ,jazz_blue,[org][jaz_blu]1054__1,train
organ,jazz_blue,[org][jaz_blu]1051__3,train
organ,jazz_blue,[org][jaz_blu]1041__2,train
organ,jazz_blue,[org][jaz_blu]1199__3,train
organ,jazz_blue,[org][jaz_blu]1072__3,train
organ,jazz_blue,[org][jaz_blu]1207__3,train
organ,jazz_blue,[org][jaz_blu]1113__1,train
organ,jazz_blue,[org][jaz_blu]1189__3,train
organ,jazz_blue,[org][jaz_blu]1232__3,train
organ,jazz_blue,[org][jaz_blu]1108__2,train
organ,jazz_blue,[org][jaz_blu]1107__3,train
organ,jazz_blue,[org][jaz_blu]1196__3,train
organ,jazz_blue,[org][jaz_blu]1106__3,train
organ,jazz_blue,[org][jaz_blu]1232__2,train
organ,jazz_blue,[org][jaz_blu]1066__2,train
organ,jazz_blue,[org][jaz_blu]1066__3,train
organ,jazz_blue,[org][jaz_blu]1198__2,train
organ,jazz_blue,[org][jaz_blu]1180__3,train
organ,jazz_blue,[org][jaz_blu]1114__2,train
organ,jazz_blue,[org][jaz_blu]1114__3,train
organ,jazz_blue,[org][jaz_blu]1049__2,train
organ,jazz_blue,[org][jaz_blu]1187__1,train
organ,jazz_blue,[org][jaz_blu]1106__2,train
organ,jazz_blue,[org][jaz_blu]1096__2,train
organ,jazz_blue,[org][jaz_blu]1040__3,train
organ,jazz_blue,[org][jaz_blu]1158__2,train
organ,jazz_blue,[org][jaz_blu]1043__3,train
organ,jazz_blue,[org][jaz_blu]1084__2,train
organ,jazz_blue,[org][jaz_blu]1159__1,train
organ,jazz_blue,[org][jaz_blu]1156__1,train
organ,jazz_blue,[org][jaz_blu]1269__1,train
organ,jazz_blue,[org][jaz_blu]1206__1,train
organ,jazz_blue,[org][jaz_blu]1178__2,train
organ,jazz_blue,[org][jaz_blu]1168__1,train
organ,jazz_blue,[org][jaz_blu]1194__1,train
organ,jazz_blue,[org][jaz_blu]1108__3,train
organ,jazz_blue,[org][jaz_blu]1048__1,train
organ,jazz_blue,[org][jaz_blu]1190__2,train
organ,jazz_blue,[org][jaz_blu]1191__3,train
organ,jazz_blue,[org][jaz_blu]1165__1,train
organ,jazz_blue,[org][jaz_blu]1159__2,train
organ,jazz_blue,[org][jaz_blu]1160__2,train
organ,jazz_blue,[org][jaz_blu]1040__2,train
organ,jazz_blue,[org][jaz_blu]1060__2,train
organ,jazz_blue,[org][jaz_blu]1090__3,train
organ,jazz_blue,[org][jaz_blu]1113__3,train
organ,jazz_blue,[org][jaz_blu]1042__3,train
organ,jazz_blue,[org][jaz_blu]1211__2,train
organ,jazz_blue,[org][jaz_blu]1167__3,train
organ,jazz_blue,[org][jaz_blu]1246__1,train
organ,jazz_blue,[org][jaz_blu]1178__1,train
organ,jazz_blue,[org][jaz_blu]1111__3,train
organ,jazz_blue,[org][jaz_blu]1043__2,train
organ,jazz_blue,[org][jaz_blu]1107__2,train
organ,jazz_blue,[org][jaz_blu]1043__1,train
organ,jazz_blue,[org][jaz_blu]1172__2,train
organ,jazz_blue,[org][jaz_blu]1193__1,train
organ,jazz_blue,[org][jaz_blu]1111__1,train
organ,jazz_blue,[org][jaz_blu]1184__1,train
organ,jazz_blue,[org][jaz_blu]1165__2,train
organ,jazz_blue,[org][jaz_blu]1078__3,train
organ,jazz_blue,[org][jaz_blu]1233__1,train
organ,jazz_blue,[org][jaz_blu]1094__1,train
organ,jazz_blue,[org][jaz_blu]1045__1,train
organ,jazz_blue,[org][jaz_blu]1040__1,train
organ,jazz_blue,[org][jaz_blu]1073__3,train
organ,jazz_blue,[org][jaz_blu]1094__2,train
organ,jazz_blue,[org][jaz_blu]1157__3,train
organ,jazz_blue,[org][jaz_blu]1279__1,train
organ,jazz_blue,[org][jaz_blu]1208__2,train
organ,jazz_blue,[org][jaz_blu]1181__2,train
organ,jazz_blue,[org][jaz_blu]1089__3,train
organ,jazz_blue,[org][jaz_blu]1155__1,train
organ,jazz_blue,[org][jaz_blu]1161__1,train
organ,jazz_blue,[org][jaz_blu]1175__3,train
organ,jazz_blue,[org][jaz_blu]1149__2,train
organ,jazz_blue,[org][jaz_blu]1181__3,train
organ,jazz_blue,[org][jaz_blu]1171__3,train
organ,jazz_blue,[org][jaz_blu]1065__2,train
organ,jazz_blue,[org][jaz_blu]1210__1,train
organ,jazz_blue,[org][jaz_blu]1271__3,train
organ,jazz_blue,[org][jaz_blu]1168__3,train
organ,jazz_blue,[org][jaz_blu]1101__2,train
organ,jazz_blue,[org][jaz_blu]1086__1,train
organ,jazz_blue,[org][jaz_blu]1253__1,train
organ,jazz_blue,[org][jaz_blu]1186__1,train
organ,jazz_blue,[org][jaz_blu]1166__2,train
organ,jazz_blue,132__[org][dru][jaz_blu]1119__3,train
organ,jazz_blue,[org][jaz_blu]1270__1,train
organ,jazz_blue,[org][jaz_blu]1261__1,train
organ,jazz_blue,[org][jaz_blu]1060__3,train
organ,jazz_blue,[org][jaz_blu]1108__1,train
organ,jazz_blue,[org][jaz_blu]1042__1,train
organ,jazz_blue,[org][jaz_blu]1188__3,train
organ,jazz_blue,[org][jaz_blu]1253__2,train
organ,jazz_blue,[org][jaz_blu]1195__3,train
organ,jazz_blue,[org][jaz_blu]1059__2,train
organ,jazz_blue,[org][jaz_blu]1168__2,train
organ,jazz_blue,[org][jaz_blu]1170__2,train
organ,jazz_blue,[org][jaz_blu]1192__1,train
organ,jazz_blue,[org][jaz_blu]1104__2,train
organ,jazz_blue,[org][jaz_blu]1197__3,train
organ,jazz_blue,[org][jaz_blu]1210__3,train
organ,jazz_blue,[org][jaz_blu]1209__3,train
organ,jazz_blue,[org][jaz_blu]1156__2,train
organ,jazz_blue,[org][jaz_blu]1045__3,train
organ,jazz_blue,[org][jaz_blu]1065__1,train
organ,jazz_blue,227__[org][dru][jaz_blu]1118__3,train
organ,jazz_blue,[org][jaz_blu]1268__1,train
organ,jazz_blue,[org][jaz_blu]1109__1,train
organ,jazz_blue,[org][jaz_blu]1162__3,train
organ,jazz_blue,[org][jaz_blu]1169__1,train
organ,jazz_blue,[org][jaz_blu]1165__3,train
organ,jazz_blue,[org][jaz_blu]1106__1,train
organ,jazz_blue,[org][jaz_blu]1176__2,train
organ,jazz_blue,[org][jaz_blu]1262__2,train
organ,jazz_blue,[org][jaz_blu]1202__3,train
organ,jazz_blue,[org][jaz_blu]1074__1,train
organ,jazz_blue,[org][jaz_blu]1082__1,train
organ,jazz_blue,[org][jaz_blu]1172__1,train
organ,jazz_blue,[org][jaz_blu]1096__1,train
organ,jazz_blue,[org][jaz_blu]1156__3,train
organ,jazz_blue,[org][jaz_blu]1163__3,train
organ,jazz_blue,[org][jaz_blu]1180__2,train
organ,jazz_blue,[org][jaz_blu]1197__2,train
organ,jazz_blue,[org][jaz_blu]1207__2,train
organ,jazz_blue,[org][jaz_blu]1203__3,train
organ,jazz_blue,001__[org][dru][jaz_blu]1123__2,train
organ,jazz_blue,[org][jaz_blu]1187__2,train
organ,jazz_blue,[org][jaz_blu]1086__2,train
organ,jazz_blue,[org][jaz_blu]1084__1,train
organ,jazz_blue,[org][jaz_blu]1172__3,train
organ,jazz_blue,[org][jaz_blu]1100__2,train
organ,jazz_blue,[org][jaz_blu]1163__1,train
organ,jazz_blue,[org][jaz_blu]1060__1,train
organ,jazz_blue,[org][jaz_blu]1271__2,train
organ,jazz_blue,238__[org][dru][jaz_blu]1125__2,train
organ,jazz_blue,[org][jaz_blu]1187__3,train
organ,jazz_blue,[org][jaz_blu]1193__3,train
organ,jazz_blue,[org][jaz_blu]1204__3,train
organ,jazz_blue,[org][jaz_blu]1201__3,train
organ,jazz_blue,[org][jaz_blu]1207__1,train
organ,jazz_blue,[org][jaz_blu]1051__1,train
organ,jazz_blue,[org][jaz_blu]1212__1,train
organ,jazz_blue,110__[org][dru][jaz_blu]1117__3,train
organ,jazz_blue,[org][jaz_blu]1164__3,train
organ,jazz_blue,[org][jaz_blu]1174__3,train
organ,jazz_blue,[org][jaz_blu]1192__3,train
organ,jazz_blue,[org][jaz_blu]1199__1,train
organ,jazz_blue,[org][jaz_blu]1171__2,train
organ,jazz_blue,[org][jaz_blu]1186__3,train
organ,jazz_blue,[org][jaz_blu]1191__1,train
organ,jazz_blue,[org][jaz_blu]1076__2,train
organ,jazz_blue,[org][jaz_blu]1239__1,train
organ,jazz_blue,[org][jaz_blu]1232__1,train
organ,jazz_blue,[org][jaz_blu]1239__2,train
organ,jazz_blue,[org][jaz_blu]1149__3,train
organ,jazz_blue,[org][jaz_blu]1246__2,train
organ,jazz_blue,[org][jaz_blu]1261__3,train
organ,jazz_blue,[org][jaz_blu]1048__3,train
organ,jazz_blue,[org][jaz_blu]1084__3,train
organ,jazz_blue,[org][jaz_blu]1101__3,train
organ,jazz_blue,[org][jaz_blu]1262__3,train
organ,jazz_blue,[org][jaz_blu]1153__3,train
organ,jazz_blue,[org][jaz_blu]1270__3,train
organ,jazz_blue,079__[org][dru][jaz_blu]1122__3,train
organ,jazz_blue,[org][jaz_blu]1039__1,train
organ,jazz_blue,[org][jaz_blu]1160__3,train
organ,jazz_blue,[org][jaz_blu]1177__3,train
organ,jazz_blue,[org][jaz_blu]1186__2,train
organ,jazz_blue,[org][jaz_blu]1266__3,train
organ,jazz_blue,[org][jaz_blu]1110__2,train
organ,jazz_blue,[org][jaz_blu]1185__1,train
organ,jazz_blue,[org][jaz_blu]1073__2,train
organ,jazz_blue,[org][jaz_blu]1277__3,train
organ,jazz_blue,[org][jaz_blu]1183__1,train
organ,jazz_blue,[org][jaz_blu]1204__1,train
organ,jazz_blue,[org][jaz_blu]1160__1,train
organ,jazz_blue,[org][jaz_blu]1166__3,train
organ,jazz_blue,[org][jaz_blu]1239__3,train
organ,jazz_blue,[org][jaz_blu]1090__1,train
organ,jazz_blue,[org][jaz_blu]1249__2,train
organ,jazz_blue,[org][jaz_blu]1199__2,train
organ,jazz_blue,[org][jaz_blu]1161__2,train
organ,jazz_blue,[org][jaz_blu]1268__3,train
organ,jazz_blue,[org][jaz_blu]1149__1,train
organ,jazz_blue,[org][jaz_blu]1178__3,train
organ,jazz_blue,[org][jaz_blu]1265__1,train
organ,jazz_blue,[org][jaz_blu]1155__3,train
organ,jazz_blue,[org][jaz_blu]1162__1,train
organ,jazz_blue,[org][jaz_blu]1166__1,train
organ,jazz_blue,[org][jaz_blu]1265__3,train
organ,jazz_blue,[org][jaz_blu]1196__1,train
organ,jazz_blue,[org][jaz_blu]1065__3,train
organ,jazz_blue,[org][jaz_blu]1205__1,train
organ,jazz_blue,[org][jaz_blu]1092__2,train
organ,jazz_blue,[org][jaz_blu]1203__2,train
organ,jazz_blue,[org][jaz_blu]1094__3,train
organ,jazz_blue,[org][jaz_blu]1076__3,train
organ,jazz_blue,[org][jaz_blu]1188__2,train
organ,jazz_blue,[org][jaz_blu]1107__1,train
organ,jazz_blue,[org][jaz_blu]1277__2,train
organ,jazz_blue,[org][jaz_blu]1195__1,train
piano,classical,135__[pia][nod][cla]1396__1,train
piano,classical,[pia][cla]1297__3,train
piano,classical,231__[pia][nod][cla]1408__2,train
piano,classical,[pia][cla]1350__2,train
piano,classical,107__[pia][nod][cla]1412__1,train
piano,classical,187__[pia][nod][cla]1404__3,train
piano,classical,104__[pia][nod][cla]1387__2,train
piano,classical,218__[pia][nod][cla]1417__3,train
piano,classical,029__[pia][nod][cla]1411__2,train
piano,classical,[pia][cla]1365__1,train
piano,classical,[pia][cla]1367__1,train
piano,classical,199__[pia][nod][cla]1383__2,train
piano,classical,029__[pia][nod][cla]1411__1,train
piano,classical,[pia][cla]1499__3,train
piano,classical,254__[pia][nod][cla]1406__1,train
piano,classical,042__[pia][nod][cla]1409__3,train
piano,classical,057__[pia][nod][cla]1413__1,train
piano,classical,178__[pia][nod][cla]1379__1,train
piano,classical,155__[pia][nod][cla]1415__2,train
piano,classical,104__[pia][nod][cla]1387__1,train
piano,classical,157__[pia][nod][cla]1400__2,train
piano,classical,107__[pia][nod][cla]1412__2,train
piano,classical,[pia][cla]1370__1,train
piano,classical,056__[pia][nod][cla]1385__1,train
piano,classical,[pia][cla]1291__3,train
piano,classical,[pia][cla]1444__1,train
piano,classical,[pia][cla]1444__2,train
piano,classical,[pia][cla]1496__1,train
piano,classical,027__[pia][nod][cla]1398__2,train
piano,classical,[pia][cla]1283__3,train
piano,classical,072__[pia][nod][cla]1395__2,train
piano,classical,[pia][cla]1458__1,train
piano,classical,001__[pia][nod][cla]1389__3,train
piano,classical,[pia][cla]1369__2,train
piano,classical,199__[pia][nod][cla]1383__3,train
piano,classical,084__[pia][nod][cla]1410__3,train
piano,classical,231__[pia][nod][cla]1408__1,train
piano,classical,004__[pia][nod][cla]1394__2,train
piano,classical,[pia][cla]1337__1,train
piano,classical,[pia][cla]1338__2,train
piano,classical,[pia][cla]1293__2,train
piano,classical,067__[pia][nod][cla]1388__3,train
piano,classical,101__[pia][nod][cla]1399__3,train
piano,classical,057__[pia][nod][cla]1413__2,train
piano,classical,[pia][cla]1292__2,train
piano,classical,220__[pia][nod][cla]1416__1,train
piano,classical,101__[pia][nod][cla]1399__2,train
piano,classical,[pia][cla]1337__2,train
piano,classical,[pia][cla]1323__2,train
piano,classical,112__[pia][nod][cla]1392__3,train
piano,classical,[pia][cla]1453__2,train
piano,classical,244__[pia][nod][cla]1384__2,train
piano,classical,[pia][cla]1362__2,train
piano,classical,004__[pia][nod][cla]1394__1,train
piano,classical,178__[pia][nod][cla]1379__2,train
piano,classical,125__[pia][nod][cla]1378__1,train
piano,classical,[pia][cla]1364__1,train
piano,classical,155__[pia][nod][cla]1415__1,train
piano,classical,220__[pia][nod][cla]1416__2,train
piano,classical,[pia][cla]1307__3,train
piano,classical,131__[pia][nod][cla]1402__3,train
piano,classical,[pia][cla]1361__1,train
piano,classical,131__[pia][nod][cla]1402__1,train
piano,classical,137__[pia][nod][cla]1381__2,train
piano,classical,[pia][cla]1369__1,train
piano,classical,[pia][cla]1362__1,train
piano,classical,[pia][cla]1448__2,train
piano,classical,[pia][cla]1284__1,train
piano,classical,[pia][cla]1283__1,train
piano,classical,[pia][cla]1449__3,train
piano,classical,[pia][cla]1352__2,train
piano,classical,[pia][cla]1370__3,train
piano,classical,[pia][cla]1283__2,train
piano,classical,212__[pia][nod][cla]1397__3,train
piano,classical,[pia][cla]1297__1,train
piano,classical,072__[pia][nod][cla]1395__1,train
piano,classical,199__[pia][nod][cla]1383__1,train
piano,classical,072__[pia][nod][cla]1395__3,train
piano,classical,[pia][cla]1498__2,train
piano,classical,[pia][cla]1323__1,train
piano,classical,[pia][cla]1352__1,train
piano,classical,137__[pia][nod][cla]1381__3,train
piano,classical,218__[pia][nod][cla]1417__2,train
piano,classical,[pia][cla]1338__3,train
piano,classical,001__[pia][nod][cla]1389__1,train
piano,classical,[pia][cla]1327__1,train
piano,classical,244__[pia][nod][cla]1384__1,train
piano,classical,125__[pia][nod][cla]1378__3,train
piano,classical,[pia][cla]1352__3,train
piano,classical,[pia][cla]1447__1,train
piano,classical,187__[pia][nod][cla]1404__2,train
piano,classical,[pia][cla]1325__1,train
piano,classical,[pia][cla]1292__1,train
piano,classical,[pia][cla]1499__2,train
piano,classical,[pia][cla]1498__1,train
piano,classical,[pia][cla]1325__2,train
piano,classical,[pia][cla]1294__2,train
piano,classical,042__[pia][nod][cla]1409__1,train
piano,classical,[pia][cla]1367__2,train
piano,classical,027__[pia][nod][cla]1398__1,train
piano,classical,[pia][cla]1284__2,train
piano,classical,[pia][cla]1375__3,train
piano,classical,[pia][cla]1361__2,train
piano,classical,[pia][cla]1294__3,train
piano,classical,134__[pia][nod][cla]1405__2,train
piano,classical,067__[pia][nod][cla]1388__2,train
piano,classical,[pia][cla]1327__2,train
piano,classical,135__[pia][nod][cla]1396__3,train
piano,classical,125__[pia][nod][cla]1378__2,train
piano,classical,[pia][cla]1346__3,train
piano,classical,[pia][cla]1337__3,train
piano,classical,[pia][cla]1284__3,train
piano,classical,219__[pia][nod][cla]1393__2,train
piano,classical,[pia][cla]1323__3,train
piano,classical,[pia][cla]1374__2,train
piano,classical,155__[pia][nod][cla]1415__3,train
piano,classical,[pia][cla]1361__3,train
piano,classical,204__[pia][nod][cla]1401__1,train
piano,classical,[pia][cla]1338__1,train
piano,classical,[pia][cla]1562__1,train
piano,classical,002__[pia][nod][cla]1382__3,train
piano,classical,042__[pia][nod][cla]1409__2,train
piano,classical,104__[pia][nod][cla]1387__3,train
piano,classical,204__[pia][nod][cla]1401__3,train
piano,classical,134__[pia][nod][cla]1405__3,train
piano,classical,[pia][cla]1308__2,train
piano,classical,113__[pia][nod][cla]1407__3,train
piano,classical,063__[pia][nod][cla]1418__3,train
piano,classical,135__[pia][nod][cla]1396__2,train
piano,classical,137__[pia][nod][cla]1381__1,train
piano,classical,[pia][cla]1448__1,train
piano,classical,[pia][cla]1458__2,train
piano,classical,067__[pia][nod][cla]1388__1,train
piano,classical,[pia][cla]1374__3,train
piano,classical,204__[pia][nod][cla]1401__2,train
piano,classical,[pia][cla]1308__1,train
piano,classical,112__[pia][nod][cla]1392__1,train
piano,classical,004__[pia][nod][cla]1394__3,train
piano,classical,002__[pia][nod][cla]1382__1,train
piano,classical,[pia][cla]1497__3,train
piano,classical,101__[pia][nod][cla]1399__1,train
piano,classical,024__[pia][nod][cla]1414__2,train
piano,classical,[pia][cla]1369__3,train
piano,classical,[pia][cla]1322__3,train
piano,classical,[pia][cla]1365__2,train
piano,classical,[pia][cla]1312__2,train
piano,classical,063__[pia][nod][cla]1418__2,train
piano,classical,084__[pia][nod][cla]1410__2,train
piano,classical,[pia][cla]1308__3,train
piano,classical,219__[pia][nod][cla]1393__1,train
piano,classical,[pia][cla]1312__3,train
piano,classical,[pia][cla]1497__1,train
piano,classical,[pia][cla]1562__2,train
piano,classical,[pia][cla]1447__2,train
piano,classical,[pia][cla]1341__3,train
piano,classical,113__[pia][nod][cla]1407__2,train
piano,classical,[pia][cla]1341__1,train
piano,classical,057__[pia][nod][cla]1413__3,train
piano,classical,056__[pia][nod][cla]1385__3,train
piano,classical,084__[pia][nod][cla]1410__1,train
piano,classical,134__[pia][nod][cla]1405__1,train
piano,classical,[pia][cla]1448__3,train
piano,classical,031__[pia][nod][cla]1444__1,train
piano,classical,218__[pia][nod][cla]1417__1,train
piano,classical,[pia][cla]1562__3,train
piano,classical,[pia][cla]1312__1,train
piano,classical,[pia][cla]1457__1,train
piano,classical,108__[pia][nod][cla]1386__2,train
piano,classical,[pia][cla]1375__2,train
piano,classical,170__[pia][nod][cla]1403__1,train
piano,classical,144__[pia][nod][cla]1380__2,train
piano,classical,131__[pia][nod][cla]1402__2,train
piano,classical,239__[pia][nod][cla]1391__2,train
piano,classical,[pia][cla]1346__2,train
piano,classical,[pia][cla]1449__1,train
piano,classical,[pia][cla]1322__1,train
piano,classical,024__[pia][nod][cla]1414__1,train
piano,classical,244__[pia][nod][cla]1384__3,train
piano,classical,[pia][cla]1293__1,train
piano,classical,[pia][cla]1341__2,train
piano,classical,[pia][cla]1456__2,train
piano,classical,254__[pia][nod][cla]1406__2,train
piano,classical,[pia][cla]1350__1,train
piano,classical,[pia][cla]1365__3,train
piano,classical,[pia][cla]1297__2,train
piano,classical,[pia][cla]1307__2,train
piano,classical,231__[pia][nod][cla]1408__3,train
piano,classical,[pia][cla]1497__2,train
piano,classical,[pia][cla]1322__2,train
piano,jazz_blue,[pia][jaz_blu]1469__1,train
piano,jazz_blue,[pia][jaz_blu]1474__2,train
piano,jazz_blue,[pia][jaz_blu]1490__2,train
piano,jazz_blue,[pia][jaz_blu]1313__3,train
piano,jazz_blue,[pia][jaz_blu]1516__2,train
piano,jazz_blue,[pia][jaz_blu]1340__3,train
piano,jazz_blue,[pia][jaz_blu]1518__1,train
piano,jazz_blue,[pia][jaz_blu]1354__3,train
piano,jazz_blue,[pia][jaz_blu]1514__3,train
piano,jazz_blue,[pia][jaz_blu]1488__2,train
piano,jazz_blue,[pia][jaz_blu]1520__2,train
piano,jazz_blue,[pia][jaz_blu]1471__1,train
piano,jazz_blue,[pia][jaz_blu]1529__2,train
piano,jazz_blue,[pia][jaz_blu]1495__3,train
piano,jazz_blue,[pia][jaz_blu]1507__2,train
piano,jazz_blue,[pia][jaz_blu]1359__2,train
piano,jazz_blue,[pia][jaz_blu]1534__2,train
piano,jazz_blue,[pia][jaz_blu]1339__3,train
piano,jazz_blue,[pia][jaz_blu]1329__1,train
piano,jazz_blue,064__[pia][dru][jaz_blu]1430__2,train
piano,jazz_blue,[pia][jaz_blu]1480__3,train
piano,jazz_blue,[pia][jaz_blu]1515__3,train
piano,jazz_blue,[pia][jaz_blu]1363__3,train
piano,jazz_blue,[pia][jaz_blu]1340__1,train
piano,jazz_blue,[pia][jaz_blu]1359__3,train
piano,jazz_blue,[pia][jaz_blu]1465__3,train
piano,jazz_blue,[pia][jaz_blu]1348__1,train
piano,jazz_blue,[pia][jaz_blu]1533__2,train
piano,jazz_blue,[pia][jaz_blu]1463__3,train
piano,jazz_blue,[pia][jaz_blu]1512__1,train
piano,jazz_blue,[pia][jaz_blu]1506__1,train
piano,jazz_blue,[pia][jaz_blu]1313__2,train
piano,jazz_blue,[pia][jaz_blu]1476__2,train
piano,jazz_blue,[pia][jaz_blu]1503__3,train
piano,jazz_blue,[pia][jaz_blu]1528__1,train
piano,jazz_blue,[pia][jaz_blu]1520__1,train
piano,jazz_blue,[pia][jaz_blu]1328__3,train
piano,jazz_blue,229__[pia][nod][jaz_blu]1434__2,train
piano,jazz_blue,[pia][jaz_blu]1513__3,train
piano,jazz_blue,[pia][jaz_blu]1486__3,train
piano,jazz_blue,[pia][jaz_blu]1300__2,train
piano,jazz_blue,[pia][jaz_blu]1494__3,train
piano,jazz_blue,[pia][jaz_blu]1487__1,train
piano,jazz_blue,[pia][jaz_blu]1481__3,train
piano,jazz_blue,051__[pia][dru][jaz_blu]1431__2,train
piano,jazz_blue,229__[pia][nod][jaz_blu]1434__3,train
piano,jazz_blue,093__[pia][dru][jaz_blu]1428__2,train
piano,jazz_blue,190__[pia][dru][jaz_blu]1435__3,train
piano,jazz_blue,[pia][jaz_blu]1505__2,train
piano,jazz_blue,[pia][jaz_blu]1340__2,train
piano,jazz_blue,[pia][jaz_blu]1492__1,train
piano,jazz_blue,[pia][jaz_blu]1510__2,train
piano,jazz_blue,[pia][jaz_blu]1517__3,train
piano,jazz_blue,[pia][jaz_blu]1523__3,train
piano,jazz_blue,[pia][jaz_blu]1328__2,train
piano,jazz_blue,[pia][jaz_blu]1357__2,train
piano,jazz_blue,[pia][jaz_blu]1493__2,train
piano,jazz_blue,[pia][jaz_blu]1515__2,train
piano,jazz_blue,[pia][jaz_blu]1353__1,train
piano,jazz_blue,[pia][jaz_blu]1314__3,train
piano,jazz_blue,[pia][jaz_blu]1493__3,train
